,Category,Resume,num_unique_words,avg_word_length,num_tech_keywords,has_management_terms,has_degree,num_certs,num_langs,word_count,vocab_density
741,database,technical sql oracle r programming python linear regression machine learning statistical modelling techniquesobtained certification edvancer eduventures training institute key multitasking working meet client sla high pressure scenario handling sensitive client along improved team player excellent communication quick learner leadership quality team networking courage take problem proactivelyeducation detail sadvidya preuniversity college application database administratordbms oracle application database administratordbms oracle ibm india pvt ltd skill detail client exprience month machine learning exprience month oracle exprience month sql exprience month excellent communication exprience monthscompany detail company ibm india pvt ltd client blue cross blue shield massachusetts health insurance used oracle sql store organize data includes capacity planning installation configuration database design migration security troubleshooting backup data recovery worked client database installed oracle linux platform proficient communication client across location facilitating data elicitation handling numerous business request solving diligently within given time frame responding quickly effectively production issue within sla leading team co ordination business conduct weekly checkout database server system ibm certification statistic applied data science r big data foundation data science foundation business analytics certification pune worked retail banking project design predictive business model using machine learning technique r programming efficient business marketing strategy,4.867534450455582,7.34375,3.1354942159291497,1,0,4,3,5.262690188904886,0.671875
742,hadoop,education detail hadoop developer hadoop developer infosys skill detail company detail company infosys banking information stored data different data ware house system department becomes difficult manage data perform analytics past data combined single global repository hadoop analysis analyze banking rate data set create specification document provide effort estimation develop spark scala spark sql program using eclipse ide windowslinux environment create kpis test scenario test case test result document test scala program linux spark standalone mode setup multi cluster aws deploy spark scala program provided solution using hadoop ecosystem hdfs mapreduce pig hive hbase zookeeper provided solution using large scale serverside system distributed processing algorithm created report bi team using sqoop export data hdfs hive provided solution supporting assisting troubleshooting optimization mapreduce job pig latin script deep understanding hadoop design principle cluster connectivity security factor affect system performance worked importing exporting data different database like oracle teradata hdfs hive using sqoop tpt connect direct import export data rdbms hdfshbase wrote script placed client side data moved hdfs stored temporary file start loading hive table developed sqoop script order make interaction pig mysql database involved developing hive report partition hive table created maintained technical documentation launching hadoop cluster executing hive query pig script involved running hadoop job processing million record text data environment java hadoop hdfs mapreduce pig hive sqoop flume oozie hbase spark scala linux nosql storm tomcat putty svn github ibm websphere telecommunication hadoop developer identify customer likely churn view customer created different heterogeneous data source data brought data lake hdfs different source analyzed using different hadoop tool like pig hive installed configured apache hadoop tool like hive pig hbase sqoop application development unit testing wrote mapreduce job discover trend data usage user involved database connection using sqoop involved creating hive table loading data writing hive query using hiveql involved partitioning joining hive table hive query optimization experienced sql db migration hdfs used nosqlhbase faster performance maintains data denormalized way oltp data collected distributed source avro model applied transformation standardization loaded hbase data processing experienced defining flow used oozie orchestrate workflow implemented fair scheduler tracker share resource cluster map reduce job given user exported analyzed data relational database using hive visualization generate report bi team environment hadoop hive linux mapreduce hdfs hive python pig sqoop cloudera shell scripting java jdk java oracle plsql sqlplus,5.389071729816501,6.390625,4.276666119016055,1,0,0,4,5.953243334287785,0.5677083333333334
743,hadoop,skill set hadoop map reduce hdfs hive sqoop java duration role hadoop developer rplus offer quick simple powerful cloud based solution demand sense accurately predict demand product market combine enterprise external data predict demand accurately us social conversation sentiment derive demand identifies significant driver sale horde factor selects best suited model multiple forecasting model product involved deploying product customer gathering requirement algorithm optimization backend product load transform large datasets structured semi structured responsible manage data coming different source application supported map reduce program running cluster involved creating hive table loading data writing hive query run internally map reduce wayeducation detail hadoop developer hadoop developer braindatawire skill detail apache hadoop hdfs exprience month apache hadoop sqoop exprience month hadoop exprience month hadoop exprience month hadoop distributed file system exprience monthscompany detail company braindatawire technical programming core java map reduce scala hadoop tool hdfs spark map reduce sqoop hive hbase database mysql oracle scripting shell scripting ide eclipse operating system linux centos window source control git github,4.709530201312334,6.606060606060606,3.258096538021482,0,0,0,3,5.111987788356544,0.6666666666666666
744,hadoop,operating systemslinux ubuntu window tool tableau svn beyond compareeducation detail bachelor engineering engineering gujarat technological university system engineerhadoop developer system engineerhadoop developer tata consultancy service skill detail hadoopsparksqoophiveflumepig exprience monthscompany detail company tata consultancy service role responsibility working american pharmaceutical company one world premier biopharmaceutical develops produce medicine vaccine wide range medical discipline including immunology oncology cardiology endocrinology neurology handle large amount united healthcare data big data analytics used data possible data source like record patientsold new record medicine treatment pathway patient journey health outcome patient finder rare disease patient finder etc gathered stored processed one place worked cluster spec cluster architecture fully distributed package used cluster capacity tb node data node master nfs backup nn developed proof concept enterprise adoption hadoop used sparkapi cloudera hadoop yarn perform analytics healthcare data cloudera distribution responsible cluster maintenance adding removing cluster node cluster monitoring troubleshooting manage review data backup reviewing hadoop log file imported exported large data set data hdfs viceversa using sqoop involved developing pig script hive report worked hive partition bucketing concept created hive external internal table hive partitionmonitoring hadoop script take input hdfs load data hive developed spark script using scala shell command per requirement worked data framessqldata set rddmapreduce spark optimizing existing algorithm hadoop using sparkcontext sparksql data frame rdds collaborated infrastructure network database application bi ensure data quality availability developed report using tableau exported data hdfs hive using sqoop used orc parquet file format serialization data snappy compression data achievement appreciation showing articulate leadership quality team completed internal certification tc certified hadoop developer ongoing learning preparing scheduled cloudera certified spark developer cca,5.209486152841421,7.10188679245283,3.044522437723423,1,1,3,2,5.583496308781699,0.6867924528301886
745,hadoop,area expertise big data ecosystem hadoophdfs mapreduce hive pig sqoop hbase oozie spark pyspark hue knowledge cassandra programming language python core java idea scala database oracle mysql sqlserver nosql hbase cassandra tool eclipse toad ftp tectia putty autosys anaconda jupyter notebool devops rtc rlm scripting language jsp platform window unixeducation detail mtech itdbs btech cse srm university software engineer software engineer larsen toubro skill detail company detail company larsen toubro worked software engineer technosoft corporation chennai company current duration till date vendor citi bank citibanks citi antimoney laundering aml transaction monitoring tm program future state solution rulesbased system transaction monitoring icgmarkets business role responesbilities building providing domain knowledge anti money laundering among team member layered architecture data warehouse workspace layer used business analyst actively involved designing starschema model involving various dimension fact table designed maintaining history dim data developing hive query mapping data different layer architecture usage oozie workflow integration data quality reconciliation module regression integration testing solution issue integration module effectively testing data flow layertolayer transaction monitoring system development generate alert suspicious fraudulent transaction based requirement provide ba developing spark job various business rule learning machine learning used developing effective model fraud detection anti money laundering system scheduling job using autosys tool deployment code management using rtc rlmrelease lifecycle management hadoop developer current prts ran environment hadoop hdfs yarn hive sqoop hbase tez tableau sqlserver teradata cluster size node cluster distribution horton work company alcatel lucent ruckus wireless scope maintain store operational parameter data collected multiple vendor network mediation team oms data store make available rf engineer boost network performance working hadoop distributed file system involved importing data mysql hdfs using sqoop involved creating hive table loading data writing hive query run top tez execution engine involved preparing test case document involved integrating hive hbase store operational data monitoring job oozie company current anti money laundering environment hadoop hdfs yarn hive oozie spark unix autosys python rtc rlm etl framwe cluster size node cluster distribution cloudera,5.356586274672012,6.6422018348623855,3.4339872044851463,1,1,0,4,5.793013608384144,0.6452599388379205
746,hadoop,technical skill set programming language apache hadoop python shell scripting sql technology hive pig sqoop flume oozie impala hdfs tool dataiku unravel cloudera putty hue cloudera manager eclipse resource manager initial learning program tata consultancy service learning program conducted tc newly joined employee accomplish learn working standard period employee groomed various technical well ethical aspect education detail electronics communication indore madhya pradesh medicaps institute technology management hadoop developer hadoophivesqoopflumepigmapreducepythonimpalasparkscalasqlunix skill detail apache hadoop sqoop exprience month hadoop exprience month hadoop exprience month hive exprience month sqoop exprience month python exprience less year month hdfs exprience less year month unix exprience less year month impala exprience less year month pig exprience less year month unravel exprience less year month mapreduce exprience less year month dataiku exprience less year monthscompany detail company tata consultancy service data warehouse division multiple product injecting storing analysing presenting data data lake program started provide multitalent secure data hub store application data hadoop platform strong data governance lineage auditing monitoring capability object provide necessary engineering support analytics application team focus business logic development major task set hadoop cluster govern activity required smooth functioning various hadoop ecosystem day day data increasing provide stability ecosystem smooth working developing automating various requirement specific utility responsibility developed proactive health check utility data lake utility proactively check smooth functioning hadoop component cluster sends result email html format utility used daily health check well upgrade getting data different format processing data hadoop ecosystem filtering data using appropriate technique developed data pipeline utility ingest data rdbms database hive external table using sqoop command utility also offer data quality check like row count validation developed automated various cluster health check usage capacity related report using unix shell scripting optimization hive query order increase performance minimize hadoop resource utilization creating flume agent process data hadoop ecosystem side performed benchmark testing hive query impala query involved setting cluster component like edge node ha implementation service hive impala hdfs filtering required data available data using different technology like pig regex serde etc dataiku benchmark testing top impala hive compare greenplum database moving data greenplum database hadoop side help sqoop pipeline process data hadoop side storing data hive table performance testing dealing hadoop ecosystem related issue order provide stability wm hadoop ecosystem rescheduling autosys hosting tws hosting better performance declaration hereby declare mentioned information authentic best knowledge company tata consultancy service client barclays union bank california ubc morgan stanley m key project handled name absa reconciliation ubc wmdatalake coe company tata consultancy service migration data rdbms database hive hadoop ecosystem hadoop platform ability strong data governance lineage auditing monitoring capability speed data processing analysis decision making become easy due rdbms limitation process waste amount data produce result earliest client wanted move data hadoop ecosystem overcome limitation focus business improvement responsibility optimising sql query data required move rdbms platform writing hive query logic move data rdbms hadoop ecosystem writing hive query analyse required data per business requirement optimization hive query order increase performance minimize hadoop resource utilization writing sqoop command script move data rdbms hadoop side company tata consultancy service create recs migrating static setup reconciliation version version environment intellimatch responsibility worked extracting business requirement analyzing implementing developing recs worked migrating static setup reconciliation version version environment intellimatch done back end thing related writing sql query provide data new recs name pso,5.579729825986222,6.739130434782608,3.912023005428146,1,0,0,4,6.315358001522335,0.4782608695652174
747,hadoop,technical programming language c c java net cs mapreduce scripting language javascript python database oracle plsql mysql ibm toolsibm rational rose r weka operating system window xp vista unix window red hat detail pimpri chinchwad maharashtra pimpri chinchwad college engineering diploma msbte dnyanganaga polytechnic ssc new english school takali hadoopbig data developer hadoopbig data developer british telecom skill detail apache hadoop mapreduce exprience month mapreduce exprience month mapreduce exprience month java exprience month net exprience monthscompany detail company british telecom british telecom uk working hdfs mapreduce hive spark scala sqoop kerberos etc technology implemented various data mining algorithm spark like kmeans clustering random forest bayes etc knowledge installing configuring maintaining securing hadoop company dxc technology hpe legacy bangalore worked hadoop java programming worked azure aws emr service worked hdinsight hadoop cluster design develop document architect hadoop application develop mapreduce coding work seamlessly hadoop cluster analyzing processing large data set hdfs analytical bent mind ability learnunlearnrelearn surely come handy,4.727387818712341,6.5886075949367084,3.4339872044851463,1,0,0,6,5.0689042022202315,0.7088607594936709
748,hadoop,technical skill set big data ecosystem hadoop hdfs hbase map reduce sqoop hive pig sparkcore flume language scala corejava sql plsql sell scripting etl tool informatica power talend tool eclipse intellij idea platform window family linux unix cloudera database mysql detail mca pune maharashtra pune university hodoop developer hodoop developer prgx india private limited pune skill detail company detail company prgx india private limited pune team size environment hive spark sqoop scala flume bank wanted help customer avail different product bank analyzing expenditure behavior customer spending range online shopping medical expense hospital cash transaction debit card usage etc behavior allows bank create analytical report based bank used display product offer customer portal built using java portal allows customer login see transaction make day day basis analytics also help customer plan budget budget watch financial forecast application embedded portal portal used hadoop framework analyes data per rule regulation placed regulator respective country offer interest rate also complied regulation processing done using hadoop framework big data analytics system role import data legacy system hadoop using sqoop flume implement business logic analysis data perprocess data using spark create hive script loading data hive sourcing various attribute data processing logic retrieve correct result company prgx india private limited pune company prgx india private limited pune team size environment hadoop hdfs hive sqoop mysql map reduce purpose store terabyte information web application extract meaningful information itthe solution based open source sw hadoop data stored hadoop file system processed using mapreduce job trun includes getting raw html data micro website process html obtain product user information extract various report vistor tracking information export information processing role move crawl data flat file generated various micro site hdfs processing sqoop implementation interaction database write map reduce script process data file create hive table store processed data tabular format report creation hive data company prgx india private limited pune team size environment informatica unix pfizer inc american global pharmaceutical corporation headquartered new york city main build development data repository pfizer inc downstream application like etrack tsp database rts sadms gfs gdo sql request oltp system directly due performance oltp system go slows created development data repository replace entire sql request directly oltp system ddr process extract clinical preclinical study product subject site related information upstream application like epecs cdss rcm prc eclinical edh applying business logic put ddr core table snapshot dimensional layer created used reporting application role understand analyze requirement document resolve query design informatica mapping using various basic transformation like filter router source qualifier lookup etc advance transformation like aggregator joiner sorter perform cross unit integration testing mapping developed within team reporting bug bug fixing create workflowbatches set session dependency implemented change data capture using mapping parameter scd sk generation developed mapplet reusable transformation populate data data warehouse created session worklets using workflow manager load data target database involved unit case testing utc performing unit testing uat scd fact load cdc implementation personal scan address jijayi height flat narhe police chowki pune,5.673323267171493,6.218181818181818,3.6888794541139363,0,0,0,4,6.206575926724928,0.5858585858585859
749,hadoop,education detail hadoop developer hadoop developer infosys skill detail company detail company infosys banking information stored data different data ware house system department becomes difficult manage data perform analytics past data combined single global repository hadoop analysis analyze banking rate data set create specification document provide effort estimation develop spark scala spark sql program using eclipse ide windowslinux environment create kpis test scenario test case test result document test scala program linux spark standalone mode setup multi cluster aws deploy spark scala program provided solution using hadoop ecosystem hdfs mapreduce pig hive hbase zookeeper provided solution using large scale serverside system distributed processing algorithm created report bi team using sqoop export data hdfs hive provided solution supporting assisting troubleshooting optimization mapreduce job pig latin script deep understanding hadoop design principle cluster connectivity security factor affect system performance worked importing exporting data different database like oracle teradata hdfs hive using sqoop tpt connect direct import export data rdbms hdfshbase wrote script placed client side data moved hdfs stored temporary file start loading hive table developed sqoop script order make interaction pig mysql database involved developing hive report partition hive table created maintained technical documentation launching hadoop cluster executing hive query pig script involved running hadoop job processing million record text data environment java hadoop hdfs mapreduce pig hive sqoop flume oozie hbase spark scala linux nosql storm tomcat putty svn github ibm websphere telecommunication hadoop developer identify customer likely churn view customer created different heterogeneous data source data brought data lake hdfs different source analyzed using different hadoop tool like pig hive installed configured apache hadoop tool like hive pig hbase sqoop application development unit testing wrote mapreduce job discover trend data usage user involved database connection using sqoop involved creating hive table loading data writing hive query using hiveql involved partitioning joining hive table hive query optimization experienced sql db migration hdfs used nosqlhbase faster performance maintains data denormalized way oltp data collected distributed source avro model applied transformation standardization loaded hbase data processing experienced defining flow used oozie orchestrate workflow implemented fair scheduler tracker share resource cluster map reduce job given user exported analyzed data relational database using hive visualization generate report bi team environment hadoop hive linux mapreduce hdfs hive python pig sqoop cloudera shell scripting java jdk java oracle plsql sqlplus,5.389071729816501,6.390625,4.276666119016055,1,0,0,4,5.953243334287785,0.5677083333333334
750,hadoop,skill set hadoop map reduce hdfs hive sqoop java duration role hadoop developer rplus offer quick simple powerful cloud based solution demand sense accurately predict demand product market combine enterprise external data predict demand accurately us social conversation sentiment derive demand identifies significant driver sale horde factor selects best suited model multiple forecasting model product involved deploying product customer gathering requirement algorithm optimization backend product load transform large datasets structured semi structured responsible manage data coming different source application supported map reduce program running cluster involved creating hive table loading data writing hive query run internally map reduce wayeducation detail hadoop developer hadoop developer braindatawire skill detail apache hadoop hdfs exprience month apache hadoop sqoop exprience month hadoop exprience month hadoop exprience month hadoop distributed file system exprience monthscompany detail company braindatawire technical programming core java map reduce scala hadoop tool hdfs spark map reduce sqoop hive hbase database mysql oracle scripting shell scripting ide eclipse operating system linux centos window source control git github,4.709530201312334,6.606060606060606,3.258096538021482,0,0,0,3,5.111987788356544,0.6666666666666666
751,hadoop,operating systemslinux ubuntu window tool tableau svn beyond compareeducation detail bachelor engineering engineering gujarat technological university system engineerhadoop developer system engineerhadoop developer tata consultancy service skill detail hadoopsparksqoophiveflumepig exprience monthscompany detail company tata consultancy service role responsibility working american pharmaceutical company one world premier biopharmaceutical develops produce medicine vaccine wide range medical discipline including immunology oncology cardiology endocrinology neurology handle large amount united healthcare data big data analytics used data possible data source like record patientsold new record medicine treatment pathway patient journey health outcome patient finder rare disease patient finder etc gathered stored processed one place worked cluster spec cluster architecture fully distributed package used cluster capacity tb node data node master nfs backup nn developed proof concept enterprise adoption hadoop used sparkapi cloudera hadoop yarn perform analytics healthcare data cloudera distribution responsible cluster maintenance adding removing cluster node cluster monitoring troubleshooting manage review data backup reviewing hadoop log file imported exported large data set data hdfs viceversa using sqoop involved developing pig script hive report worked hive partition bucketing concept created hive external internal table hive partitionmonitoring hadoop script take input hdfs load data hive developed spark script using scala shell command per requirement worked data framessqldata set rddmapreduce spark optimizing existing algorithm hadoop using sparkcontext sparksql data frame rdds collaborated infrastructure network database application bi ensure data quality availability developed report using tableau exported data hdfs hive using sqoop used orc parquet file format serialization data snappy compression data achievement appreciation showing articulate leadership quality team completed internal certification tc certified hadoop developer ongoing learning preparing scheduled cloudera certified spark developer cca,5.209486152841421,7.10188679245283,3.044522437723423,1,1,3,2,5.583496308781699,0.6867924528301886
752,hadoop,area expertise big data ecosystem hadoophdfs mapreduce hive pig sqoop hbase oozie spark pyspark hue knowledge cassandra programming language python core java idea scala database oracle mysql sqlserver nosql hbase cassandra tool eclipse toad ftp tectia putty autosys anaconda jupyter notebool devops rtc rlm scripting language jsp platform window unixeducation detail mtech itdbs btech cse srm university software engineer software engineer larsen toubro skill detail company detail company larsen toubro worked software engineer technosoft corporation chennai company current duration till date vendor citi bank citibanks citi antimoney laundering aml transaction monitoring tm program future state solution rulesbased system transaction monitoring icgmarkets business role responesbilities building providing domain knowledge anti money laundering among team member layered architecture data warehouse workspace layer used business analyst actively involved designing starschema model involving various dimension fact table designed maintaining history dim data developing hive query mapping data different layer architecture usage oozie workflow integration data quality reconciliation module regression integration testing solution issue integration module effectively testing data flow layertolayer transaction monitoring system development generate alert suspicious fraudulent transaction based requirement provide ba developing spark job various business rule learning machine learning used developing effective model fraud detection anti money laundering system scheduling job using autosys tool deployment code management using rtc rlmrelease lifecycle management hadoop developer current prts ran environment hadoop hdfs yarn hive sqoop hbase tez tableau sqlserver teradata cluster size node cluster distribution horton work company alcatel lucent ruckus wireless scope maintain store operational parameter data collected multiple vendor network mediation team oms data store make available rf engineer boost network performance working hadoop distributed file system involved importing data mysql hdfs using sqoop involved creating hive table loading data writing hive query run top tez execution engine involved preparing test case document involved integrating hive hbase store operational data monitoring job oozie company current anti money laundering environment hadoop hdfs yarn hive oozie spark unix autosys python rtc rlm etl framwe cluster size node cluster distribution cloudera,5.356586274672012,6.6422018348623855,3.4339872044851463,1,1,0,4,5.793013608384144,0.6452599388379205
753,hadoop,technical skill set programming language apache hadoop python shell scripting sql technology hive pig sqoop flume oozie impala hdfs tool dataiku unravel cloudera putty hue cloudera manager eclipse resource manager initial learning program tata consultancy service learning program conducted tc newly joined employee accomplish learn working standard period employee groomed various technical well ethical aspect education detail electronics communication indore madhya pradesh medicaps institute technology management hadoop developer hadoophivesqoopflumepigmapreducepythonimpalasparkscalasqlunix skill detail apache hadoop sqoop exprience month hadoop exprience month hadoop exprience month hive exprience month sqoop exprience month python exprience less year month hdfs exprience less year month unix exprience less year month impala exprience less year month pig exprience less year month unravel exprience less year month mapreduce exprience less year month dataiku exprience less year monthscompany detail company tata consultancy service data warehouse division multiple product injecting storing analysing presenting data data lake program started provide multitalent secure data hub store application data hadoop platform strong data governance lineage auditing monitoring capability object provide necessary engineering support analytics application team focus business logic development major task set hadoop cluster govern activity required smooth functioning various hadoop ecosystem day day data increasing provide stability ecosystem smooth working developing automating various requirement specific utility responsibility developed proactive health check utility data lake utility proactively check smooth functioning hadoop component cluster sends result email html format utility used daily health check well upgrade getting data different format processing data hadoop ecosystem filtering data using appropriate technique developed data pipeline utility ingest data rdbms database hive external table using sqoop command utility also offer data quality check like row count validation developed automated various cluster health check usage capacity related report using unix shell scripting optimization hive query order increase performance minimize hadoop resource utilization creating flume agent process data hadoop ecosystem side performed benchmark testing hive query impala query involved setting cluster component like edge node ha implementation service hive impala hdfs filtering required data available data using different technology like pig regex serde etc dataiku benchmark testing top impala hive compare greenplum database moving data greenplum database hadoop side help sqoop pipeline process data hadoop side storing data hive table performance testing dealing hadoop ecosystem related issue order provide stability wm hadoop ecosystem rescheduling autosys hosting tws hosting better performance declaration hereby declare mentioned information authentic best knowledge company tata consultancy service client barclays union bank california ubc morgan stanley m key project handled name absa reconciliation ubc wmdatalake coe company tata consultancy service migration data rdbms database hive hadoop ecosystem hadoop platform ability strong data governance lineage auditing monitoring capability speed data processing analysis decision making become easy due rdbms limitation process waste amount data produce result earliest client wanted move data hadoop ecosystem overcome limitation focus business improvement responsibility optimising sql query data required move rdbms platform writing hive query logic move data rdbms hadoop ecosystem writing hive query analyse required data per business requirement optimization hive query order increase performance minimize hadoop resource utilization writing sqoop command script move data rdbms hadoop side company tata consultancy service create recs migrating static setup reconciliation version version environment intellimatch responsibility worked extracting business requirement analyzing implementing developing recs worked migrating static setup reconciliation version version environment intellimatch done back end thing related writing sql query provide data new recs name pso,5.579729825986222,6.739130434782608,3.912023005428146,1,0,0,4,6.315358001522335,0.4782608695652174
754,hadoop,technical programming language c c java net cs mapreduce scripting language javascript python database oracle plsql mysql ibm toolsibm rational rose r weka operating system window xp vista unix window red hat detail pimpri chinchwad maharashtra pimpri chinchwad college engineering diploma msbte dnyanganaga polytechnic ssc new english school takali hadoopbig data developer hadoopbig data developer british telecom skill detail apache hadoop mapreduce exprience month mapreduce exprience month mapreduce exprience month java exprience month net exprience monthscompany detail company british telecom british telecom uk working hdfs mapreduce hive spark scala sqoop kerberos etc technology implemented various data mining algorithm spark like kmeans clustering random forest bayes etc knowledge installing configuring maintaining securing hadoop company dxc technology hpe legacy bangalore worked hadoop java programming worked azure aws emr service worked hdinsight hadoop cluster design develop document architect hadoop application develop mapreduce coding work seamlessly hadoop cluster analyzing processing large data set hdfs analytical bent mind ability learnunlearnrelearn surely come handy,4.727387818712341,6.5886075949367084,3.4339872044851463,1,0,0,6,5.0689042022202315,0.7088607594936709
755,hadoop,technical skill set big data ecosystem hadoop hdfs hbase map reduce sqoop hive pig sparkcore flume language scala corejava sql plsql sell scripting etl tool informatica power talend tool eclipse intellij idea platform window family linux unix cloudera database mysql detail mca pune maharashtra pune university hodoop developer hodoop developer prgx india private limited pune skill detail company detail company prgx india private limited pune team size environment hive spark sqoop scala flume bank wanted help customer avail different product bank analyzing expenditure behavior customer spending range online shopping medical expense hospital cash transaction debit card usage etc behavior allows bank create analytical report based bank used display product offer customer portal built using java portal allows customer login see transaction make day day basis analytics also help customer plan budget budget watch financial forecast application embedded portal portal used hadoop framework analyes data per rule regulation placed regulator respective country offer interest rate also complied regulation processing done using hadoop framework big data analytics system role import data legacy system hadoop using sqoop flume implement business logic analysis data perprocess data using spark create hive script loading data hive sourcing various attribute data processing logic retrieve correct result company prgx india private limited pune company prgx india private limited pune team size environment hadoop hdfs hive sqoop mysql map reduce purpose store terabyte information web application extract meaningful information itthe solution based open source sw hadoop data stored hadoop file system processed using mapreduce job trun includes getting raw html data micro website process html obtain product user information extract various report vistor tracking information export information processing role move crawl data flat file generated various micro site hdfs processing sqoop implementation interaction database write map reduce script process data file create hive table store processed data tabular format report creation hive data company prgx india private limited pune team size environment informatica unix pfizer inc american global pharmaceutical corporation headquartered new york city main build development data repository pfizer inc downstream application like etrack tsp database rts sadms gfs gdo sql request oltp system directly due performance oltp system go slows created development data repository replace entire sql request directly oltp system ddr process extract clinical preclinical study product subject site related information upstream application like epecs cdss rcm prc eclinical edh applying business logic put ddr core table snapshot dimensional layer created used reporting application role understand analyze requirement document resolve query design informatica mapping using various basic transformation like filter router source qualifier lookup etc advance transformation like aggregator joiner sorter perform cross unit integration testing mapping developed within team reporting bug bug fixing create workflowbatches set session dependency implemented change data capture using mapping parameter scd sk generation developed mapplet reusable transformation populate data data warehouse created session worklets using workflow manager load data target database involved unit case testing utc performing unit testing uat scd fact load cdc implementation personal scan address jijayi height flat narhe police chowki pune,5.673323267171493,6.218181818181818,3.6888794541139363,0,0,0,4,6.206575926724928,0.5858585858585859
756,hadoop,education detail hadoop developer hadoop developer infosys skill detail company detail company infosys banking information stored data different data ware house system department becomes difficult manage data perform analytics past data combined single global repository hadoop analysis analyze banking rate data set create specification document provide effort estimation develop spark scala spark sql program using eclipse ide windowslinux environment create kpis test scenario test case test result document test scala program linux spark standalone mode setup multi cluster aws deploy spark scala program provided solution using hadoop ecosystem hdfs mapreduce pig hive hbase zookeeper provided solution using large scale serverside system distributed processing algorithm created report bi team using sqoop export data hdfs hive provided solution supporting assisting troubleshooting optimization mapreduce job pig latin script deep understanding hadoop design principle cluster connectivity security factor affect system performance worked importing exporting data different database like oracle teradata hdfs hive using sqoop tpt connect direct import export data rdbms hdfshbase wrote script placed client side data moved hdfs stored temporary file start loading hive table developed sqoop script order make interaction pig mysql database involved developing hive report partition hive table created maintained technical documentation launching hadoop cluster executing hive query pig script involved running hadoop job processing million record text data environment java hadoop hdfs mapreduce pig hive sqoop flume oozie hbase spark scala linux nosql storm tomcat putty svn github ibm websphere telecommunication hadoop developer identify customer likely churn view customer created different heterogeneous data source data brought data lake hdfs different source analyzed using different hadoop tool like pig hive installed configured apache hadoop tool like hive pig hbase sqoop application development unit testing wrote mapreduce job discover trend data usage user involved database connection using sqoop involved creating hive table loading data writing hive query using hiveql involved partitioning joining hive table hive query optimization experienced sql db migration hdfs used nosqlhbase faster performance maintains data denormalized way oltp data collected distributed source avro model applied transformation standardization loaded hbase data processing experienced defining flow used oozie orchestrate workflow implemented fair scheduler tracker share resource cluster map reduce job given user exported analyzed data relational database using hive visualization generate report bi team environment hadoop hive linux mapreduce hdfs hive python pig sqoop cloudera shell scripting java jdk java oracle plsql sqlplus,5.389071729816501,6.390625,4.276666119016055,1,0,0,4,5.953243334287785,0.5677083333333334
757,hadoop,skill set hadoop map reduce hdfs hive sqoop java duration role hadoop developer rplus offer quick simple powerful cloud based solution demand sense accurately predict demand product market combine enterprise external data predict demand accurately us social conversation sentiment derive demand identifies significant driver sale horde factor selects best suited model multiple forecasting model product involved deploying product customer gathering requirement algorithm optimization backend product load transform large datasets structured semi structured responsible manage data coming different source application supported map reduce program running cluster involved creating hive table loading data writing hive query run internally map reduce wayeducation detail hadoop developer hadoop developer braindatawire skill detail apache hadoop hdfs exprience month apache hadoop sqoop exprience month hadoop exprience month hadoop exprience month hadoop distributed file system exprience monthscompany detail company braindatawire technical programming core java map reduce scala hadoop tool hdfs spark map reduce sqoop hive hbase database mysql oracle scripting shell scripting ide eclipse operating system linux centos window source control git github,4.709530201312334,6.606060606060606,3.258096538021482,0,0,0,3,5.111987788356544,0.6666666666666666
758,hadoop,operating systemslinux ubuntu window tool tableau svn beyond compareeducation detail bachelor engineering engineering gujarat technological university system engineerhadoop developer system engineerhadoop developer tata consultancy service skill detail hadoopsparksqoophiveflumepig exprience monthscompany detail company tata consultancy service role responsibility working american pharmaceutical company one world premier biopharmaceutical develops produce medicine vaccine wide range medical discipline including immunology oncology cardiology endocrinology neurology handle large amount united healthcare data big data analytics used data possible data source like record patientsold new record medicine treatment pathway patient journey health outcome patient finder rare disease patient finder etc gathered stored processed one place worked cluster spec cluster architecture fully distributed package used cluster capacity tb node data node master nfs backup nn developed proof concept enterprise adoption hadoop used sparkapi cloudera hadoop yarn perform analytics healthcare data cloudera distribution responsible cluster maintenance adding removing cluster node cluster monitoring troubleshooting manage review data backup reviewing hadoop log file imported exported large data set data hdfs viceversa using sqoop involved developing pig script hive report worked hive partition bucketing concept created hive external internal table hive partitionmonitoring hadoop script take input hdfs load data hive developed spark script using scala shell command per requirement worked data framessqldata set rddmapreduce spark optimizing existing algorithm hadoop using sparkcontext sparksql data frame rdds collaborated infrastructure network database application bi ensure data quality availability developed report using tableau exported data hdfs hive using sqoop used orc parquet file format serialization data snappy compression data achievement appreciation showing articulate leadership quality team completed internal certification tc certified hadoop developer ongoing learning preparing scheduled cloudera certified spark developer cca,5.209486152841421,7.10188679245283,3.044522437723423,1,1,3,2,5.583496308781699,0.6867924528301886
